Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28_166f2356647817030985419b867261bc&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,2,0,102.54497901769355,172.64505699859,102.54497901769355,242.74513497948647,38176.0,0.001654295620636875,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28_166f2356647817030985419b867261bc&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,247.90967302396894,247.90967302396894,247.90967302396894,247.90967302396894,197414.0,0.0008271478103184375,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28_d97e793a2ef91c53a410a16e655a7e17&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,2,0,120.0,274.239831516752,118.74892900232226,429.7307340311818,75798.0,0.001654295620636875,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28_d97e793a2ef91c53a410a16e655a7e17&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,123.50848998175934,123.50848998175934,123.50848998175934,123.50848998175934,197414.0,0.0008271478103184375,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A29&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=0.0000000%2C0.0000000%2C49.0000000%2C49.0000000,1,0,30.23750998545438,30.23750998545438,30.23750998545438,30.23750998545438,7782.0,0.0008271478103184375,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A29_08dc52a1d4df29ddc810b824ad7a6eda&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=0.0000000%2C0.0000000%2C49.0000000%2C49.0000000,3,0,220.0,238.9841703309988,208.06336001260206,293.7616700073704,1897.0,0.0024814434309553125,0.0,220,220,290,290,290,290,290,290,290,290,290
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A29_4ca9744888662c519e217df88bd054f1&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=0.0000000%2C0.0000000%2C49.0000000%2C49.0000000,1,0,195.41554496390745,195.41554496390745,195.41554496390745,195.41554496390745,7782.0,0.0008271478103184375,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A29_5b1605ab28a11e2af883da84cdbeae08&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=0.0000000%2C0.0000000%2C49.0000000%2C49.0000000,1,0,215.02946101827547,215.02946101827547,215.02946101827547,215.02946101827547,1897.0,0.0008271478103184375,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A29_5b1605ab28a11e2af883da84cdbeae08&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=0.0000000%2C0.0000000%2C49.0000000%2C49.0000000,1,0,227.70721797132865,227.70721797132865,227.70721797132865,227.70721797132865,7782.0,0.0008271478103184375,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A29_a076a1778de52e5242fb4fb185e07c3a&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=0.0000000%2C0.0000000%2C49.0000000%2C49.0000000,3,0,29,132.68194165236005,24.83336499426514,344.3299349746667,1897.0,0.0024814434309553125,0.0,29,29,340,340,340,340,340,340,340,340,340
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A29_a076a1778de52e5242fb4fb185e07c3a&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=0.0000000%2C0.0000000%2C49.0000000%2C49.0000000,1,0,89.21973902033642,89.21973902033642,89.21973902033642,89.21973902033642,14706.0,0.0008271478103184375,0.0,89,89,89,89,89,89,89,89,89,89,89
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A29_a076a1778de52e5242fb4fb185e07c3a&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=0.0000000%2C0.0000000%2C49.0000000%2C49.0000000,3,0,81,186.40021368628368,32.83232601825148,444.98093001311645,7782.0,0.0024814434309553125,0.0,81,81,440,440,440,440,440,440,440,440,440
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,1,0,347.21872699446976,347.21872699446976,347.21872699446976,347.21872699446976,67688.0,0.0008271478103184375,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,1,0,632.9517369740643,632.9517369740643,632.9517369740643,632.9517369740643,71536.0,0.0008271478103184375,0.0,630,630,630,630,630,630,630,630,630,630,630
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,2,0,92.16935001313686,102.47216251445934,92.16935001313686,112.77497501578182,69402.0,0.001654295620636875,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30_3324ecdfe1e48b0b9e0f69b464ee4463&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,3,0,1100.0,885.0440363166854,229.84981100307778,1326.9256849889643,34566.0,0.0024814434309553125,0.0,1100,1100,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30_8f884934f5b6ebff90f3bf2b98f54082&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,2,0,61.21006398461759,82.65575600671582,61.21006398461759,104.10144802881405,74721.0,0.001654295620636875,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30_8f884934f5b6ebff90f3bf2b98f54082&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,2,0,61,307.64402099885046,60.70415396243334,554.5838880352676,34566.0,0.001654295620636875,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30_8f884934f5b6ebff90f3bf2b98f54082&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,4,0,58,161.22400500171352,47.68610798055306,289.8512100218795,52191.0,0.00330859124127375,0.0,250,250,290,290,290,290,290,290,290,290,290
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30_905fcb7358353221ee30bbec22db9c49&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,2,0,120.36020099185407,142.86672251182608,120.36020099185407,165.3732440317981,74721.0,0.001654295620636875,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30_905fcb7358353221ee30bbec22db9c49&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,2,0,164.2512459657155,230.23146597552113,164.2512459657155,296.21168598532677,34566.0,0.001654295620636875,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30_905fcb7358353221ee30bbec22db9c49&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,1,0,218.57180102961138,218.57180102961138,218.57180102961138,218.57180102961138,69402.0,0.0008271478103184375,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30_d7ed3a11a4e2d350bfd50bb357799873&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,3,0,560.0,606.076919978174,377.6789059629664,881.9492179900408,34566.0,0.0024814434309553125,0.0,560,560,880,880,880,880,880,880,880,880,880
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A30_d7ed3a11a4e2d350bfd50bb357799873&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=80.0601425%2C26.3475151%2C88.2040100%2C30.4470215,1,0,931.1717610107735,931.1717610107735,931.1717610107735,931.1717610107735,69402.0,0.0008271478103184375,0.0,930,930,930,930,930,930,930,930,930,930,930
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,1,0,175.77540903585032,175.77540903585032,175.77540903585032,175.77540903585032,501.0,0.0008271478103184375,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,2,0,222.2365370253101,484.6718824992422,222.2365370253101,747.1072279731743,37923.0,0.001654295620636875,0.0,750,750,750,750,750,750,750,750,750,750,750
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31&format=image%2Fpng&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,3,0,74,85.96902367814134,65.56547404034063,118.72319999383762,84969.0,0.0024814434309553125,0.0,74,74,120,120,120,120,120,120,120,120,120
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31_26e58e92996374f16ef014c654da89eb&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,4,0,120.0,196.32388824538793,118.27635701047257,322.2674260032363,37923.0,0.00330859124127375,0.0,220,220,320,320,320,320,320,320,320,320,320
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31_26e58e92996374f16ef014c654da89eb&format=image%2Fpng&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,2,0,70,269.27150649135,69.90597897674888,468.63703400595114,84969.0,0.001654295620636875,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31_485fd44c85a3fcb72fa59bf8066dfabf&format=image%2Fpng&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,2,0,290.0,339.5272030029446,285.9400850138627,393.1143209920265,84969.0,0.001654295620636875,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31_adcf9c58caf71145257f92b01827a8a7&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,1,0,165.90597602771595,165.90597602771595,165.90597602771595,165.90597602771595,37923.0,0.0008271478103184375,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31_cada2ca7e7e184349aa76a73716db187&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,1,0,358.0886109848507,358.0886109848507,358.0886109848507,358.0886109848507,37923.0,0.0008271478103184375,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31_cada2ca7e7e184349aa76a73716db187&format=image%2Fpng&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,3,0,140.0,227.73855965351686,46.206634026020765,493.82770096417516,84969.0,0.0024814434309553125,0.0,140,140,490,490,490,490,490,490,490,490,490
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31_ef4a2ee373b3976b5df1702bf32b07b8&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,1,0,550.3182289539836,550.3182289539836,550.3182289539836,550.3182289539836,50270.0,0.0008271478103184375,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A31_ef4a2ee373b3976b5df1702bf32b07b8&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A2263&bbox=913037.2069591%2C120117.0233432%2C1067549.3549002%2C272751.4192583,2,0,362.0118290418759,375.7215570367407,362.0118290418759,389.4312850316055,19230.0,0.001654295620636875,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A32&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A3338&bbox=1796732.9457237%2C544070.8059083%2C1991063.4906356%2C677021.4267805,2,0,1418.7359900097363,10279.775532515487,1418.7359900097363,19140.815075021237,1843964.0,0.001654295620636875,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A32&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A3338&bbox=1796732.9457237%2C544070.8059083%2C1991063.4906356%2C677021.4267805,1,0,1667.1130650211126,1667.1130650211126,1667.1130650211126,1667.1130650211126,31965.0,0.0008271478103184375,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A32&format=image%2Fpng&height=550&width=550&srs=EPSG%3A3338&bbox=1796732.9457237%2C544070.8059083%2C1991063.4906356%2C677021.4267805,2,0,733.8764609885402,803.6525500065181,733.8764609885402,873.4286390244961,93222.0,0.001654295620636875,0.0,870,870,870,870,870,870,870,870,870,870,870
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A33_78fe7cd76512d064d83c0b4f02e11a0b&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A2263&bbox=913175.1090088%2C120121.8812543%2C1067382.5084229%2C272844.2936401,1,0,235.28772196732461,235.28772196732461,235.28772196732461,235.28772196732461,500.0,0.0008271478103184375,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A33_78fe7cd76512d064d83c0b4f02e11a0b&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A2263&bbox=913175.1090088%2C120121.8812543%2C1067382.5084229%2C272844.2936401,1,0,461.0399079974741,461.0399079974741,461.0399079974741,461.0399079974741,58709.0,0.0008271478103184375,0.0,460,460,460,460,460,460,460,460,460,460,460
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A33_78fe7cd76512d064d83c0b4f02e11a0b&format=image%2Fpng&height=550&width=550&srs=EPSG%3A2263&bbox=913175.1090088%2C120121.8812543%2C1067382.5084229%2C272844.2936401,1,0,184.6633160021156,184.6633160021156,184.6633160021156,184.6633160021156,159417.0,0.0008271478103184375,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A33_8640112c14a343d4c8f7809e8a4bfef2&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A2263&bbox=913175.1090088%2C120121.8812543%2C1067382.5084229%2C272844.2936401,3,0,470.0,492.6297179966544,196.0464579751715,811.9592319708318,294312.0,0.0024814434309553125,0.0,470,470,810,810,810,810,810,810,810,810,810
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A33_8640112c14a343d4c8f7809e8a4bfef2&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A2263&bbox=913175.1090088%2C120121.8812543%2C1067382.5084229%2C272844.2936401,1,0,120.416711026337,120.416711026337,120.416711026337,120.416711026337,58709.0,0.0008271478103184375,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A33_8640112c14a343d4c8f7809e8a4bfef2&format=image%2Fpng&height=550&width=550&srs=EPSG%3A2263&bbox=913175.1090088%2C120121.8812543%2C1067382.5084229%2C272844.2936401,3,1,100.0,184.49907066921392,5.250792950391769,444.44309402024373,106341.33333333333,0.0024814434309553125,0.0008271478103184375,100,100,440,440,440,440,440,440,440,440,440
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A33_fdaaca47a15fe510b0f000fa9487aeb8&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A2263&bbox=913175.1090088%2C120121.8812543%2C1067382.5084229%2C272844.2936401,3,0,180.0,238.36712733221552,156.963019981049,377.21684999996796,294312.0,0.0024814434309553125,0.0,180,180,380,380,380,380,380,380,380,380,380
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A33_fdaaca47a15fe510b0f000fa9487aeb8&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A2263&bbox=913175.1090088%2C120121.8812543%2C1067382.5084229%2C272844.2936401,3,0,180.0,186.0552016684475,133.8091150391847,243.98895195918158,58709.0,0.0024814434309553125,0.0,180,180,240,240,240,240,240,240,240,240,240
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A33_fdaaca47a15fe510b0f000fa9487aeb8&format=image%2Fpng&height=550&width=550&srs=EPSG%3A2263&bbox=913175.1090088%2C120121.8812543%2C1067382.5084229%2C272844.2936401,5,0,99,147.05930002965033,73.07263003895059,285.82278901012614,127644.2,0.004135739051592188,0.0,99,180,180,290,290,290,290,290,290,290,290
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A34&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-74.2555914%2C40.4961154%2C-73.7000091%2C40.9155328,2,0,173.1824339949526,259.86518600257114,173.1824339949526,346.5479380101897,123413.0,0.001654295620636875,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A34&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-74.2555914%2C40.4961154%2C-73.7000091%2C40.9155328,1,0,886.8159729754552,886.8159729754552,886.8159729754552,886.8159729754552,48333.0,0.0008271478103184375,0.0,890,890,890,890,890,890,890,890,890,890,890
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A34&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-74.2555914%2C40.4961154%2C-73.7000091%2C40.9155328,2,0,180.0,200.61859901761636,179.90941903553903,221.3277789996937,108457.0,0.001654295620636875,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A34_7fb2c825bf6638b57fbefaa01d1244ab&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-74.2555914%2C40.4961154%2C-73.7000091%2C40.9155328,1,0,107.03512100735679,107.03512100735679,107.03512100735679,107.03512100735679,123413.0,0.0008271478103184375,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A34_7fb2c825bf6638b57fbefaa01d1244ab&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-74.2555914%2C40.4961154%2C-73.7000091%2C40.9155328,3,0,100,152.61177534315115,67.99297401448712,290.0250020320527,32408.0,0.0024814434309553125,0.0,100,100,290,290,290,290,290,290,290,290,290
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A34_7fb2c825bf6638b57fbefaa01d1244ab&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-74.2555914%2C40.4961154%2C-73.7000091%2C40.9155328,3,0,64,126.58849932874243,57.929322007112205,258.121591003146,108457.0,0.0024814434309553125,0.0,64,64,260,260,260,260,260,260,260,260,260
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A34_b691f1fbd357ea783e614668d1aa5e8d&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-74.2555914%2C40.4961154%2C-73.7000091%2C40.9155328,1,0,845.459288044367,845.459288044367,845.459288044367,845.459288044367,123413.0,0.0008271478103184375,0.0,850,850,850,850,850,850,850,850,850,850,850
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A34_b691f1fbd357ea783e614668d1aa5e8d&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-74.2555914%2C40.4961154%2C-73.7000091%2C40.9155328,3,0,390.0,381.2398173613474,240.7006500288844,515.0815570377745,48333.0,0.0024814434309553125,0.0,390,390,520,520,520,520,520,520,520,520,520
